,PRODUCT,Coal and coal products,Peat and peat products,Oil shale and oil sands,"Crude, NGL and feedstocks",Oil products,Natural gas,Nuclear,Hydro,Geothermal,Solar/wind/other,Biofuels and waste,Heat production from non-specified combustible fuels,Electricity,Heat,Total,Memo: Renewables,"Memo: Coal, peat and oil shale",Memo: Primary and secondary oil,"Memo: Geothermal, solar/wind/other, heat, electricity"
FLOW,TIME
   Oil refineries,1995,0,0,0,-215666,217439,0,0,0,0,0,0,0,0,0,1773,0,0,1773,0
   Oil refineries,1996,0,0,0,-214097,215736,0,0,0,0,0,0,0,0,0,1639,0,0,1639,0
   Oil refineries,1997,0,0,0,-221247,222246,0,0,0,0,0,0,0,0,0,1000,0,0,1000,0
   Oil refineries,1998,0,0,0,-217619,217692,0,0,0,0,0,0,0,0,0,73,0,0,73,0
   Oil refineries,1999,0,0,0,-214583,215601,0,0,0,0,0,0,0,0,0,1018,0,0,1018,0
   Oil refineries,2000,0,0,0,-214359,213975,0,0,0,0,0,0,0,0,0,-383,0,0,-383,0
   Oil refineries,2001,0,0,0,-208752,208377,0,0,0,0,0,0,0,0,0,-375,0,0,-375,0
   Oil refineries,2002,0,0,0,-209936,209498,0,0,0,0,0,0,0,0,0,-437,0,0,-437,0
   Oil refineries,2003,0,0,0,-210346,209112,0,0,0,0,0,0,0,0,0,-1234,0,0,-1234,0
   Oil refineries,2004,0,0,0,-207340,206015,0,0,0,0,0,0,0,0,0,-1325,0,0,-1325,0
   Oil refineries,2005,0,0,0,-213245,212047,0,0,0,0,0,0,0,0,0,-1198,0,0,-1198,0
   Oil refineries,2006,0,0,0,-204043,203291,0,0,0,0,0,0,0,0,0,-752,0,0,-752,0
   Oil refineries,2007,0,0,0,-207726,205653,0,0,0,0,0,0,0,0,0,-2073,0,0,-2073,0
   Oil refineries,2008,0,0,0,-198189,196579,0,0,0,0,0,0,0,0,0,-1610,0,0,-1610,0
   Oil refineries,2009,0,0,0,-185654,186007,0,0,0,0,0,0,0,0,0,353,0,0,353,0
   Oil refineries,2010,0,0,0,-183564,185115,0,0,0,0,0,0,0,0,0,1551,0,0,1551,0
   Oil refineries,2011,0,0,0,-174233,176100,0,0,0,0,0,0,0,0,0,1867,0,0,1867,0
   Oil refineries,2012,0,0,0,-173237,175753,0,0,0,0,0,0,0,0,0,2516,0,0,2516,0
   Oil refineries,2013,0,0,0,-175322,178149,0,0,0,0,0,0,0,0,0,2828,0,0,2828,0
   Oil refineries,2014,0,0,0,-166048,168242,0,0,0,0,0,0,0,0,0,2194,0,0,2194,0
   Oil refineries,2015,0,0,0,-165751,169150,0,0,0,0,0,0,0,0,0,3399,0,0,3399,0
   Oil refineries,2016,0,0,0,-166884,169769,0,0,0,0,0,0,0,0,0,2884,0,0,2884,0
   Oil refineries,2017,0,0,0,-161977,164023,0,0,0,0,0,0,0,0,0,2046,0,0,2046,0
   Oil refineries,2018,0,0,0,-154974,157572,0,0,0,0,0,0,0,0,0,2599,0,0,2599,0
   Oil refineries,2019,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
   Petrochemical plants,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Petrochemical plants,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Petrochemical plants,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Petrochemical plants,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Petrochemical plants,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Petrochemical plants,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Petrochemical plants,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Petrochemical plants,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Petrochemical plants,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Petrochemical plants,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Petrochemical plants,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Petrochemical plants,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Petrochemical plants,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Petrochemical plants,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Petrochemical plants,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Petrochemical plants,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Petrochemical plants,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Petrochemical plants,1977,0,0,0,1963,0,0,0,0,0,0,0,0,0,0,1963,0,0,1963,0
   Petrochemical plants,1978,0,0,0,2516,0,0,0,0,0,0,0,0,0,0,2516,0,0,2516,0
   Petrochemical plants,1979,0,0,0,2355,0,0,0,0,0,0,0,0,0,0,2355,0,0,2355,0
   Petrochemical plants,1980,0,0,0,3674,0,0,0,0,0,0,0,0,0,0,3674,0,0,3674,0
   Petrochemical plants,1981,0,0,0,4094,0,0,0,0,0,0,0,0,0,0,4094,0,0,4094,0
   Petrochemical plants,1982,0,0,0,2132,0,0,0,0,0,0,0,0,0,0,2132,0,0,2132,0
   Petrochemical plants,1983,0,0,0,2263,0,0,0,0,0,0,0,0,0,0,2263,0,0,2263,0
   Petrochemical plants,1984,0,0,0,2339,0,0,0,0,0,0,0,0,0,0,2339,0,0,2339,0
   Petrochemical plants,1985,0,0,0,2573,0,0,0,0,0,0,0,0,0,0,2573,0,0,2573,0
   Petrochemical plants,1986,0,0,0,2541,0,0,0,0,0,0,0,0,0,0,2541,0,0,2541,0
   Petrochemical plants,1987,0,0,0,2832,0,0,0,0,0,0,0,0,0,0,2832,0,0,2832,0
   Petrochemical plants,1988,0,0,0,3156,0,0,0,0,0,0,0,0,0,0,3156,0,0,3156,0
   Petrochemical plants,1989,0,0,0,3351,0,0,0,0,0,0,0,0,0,0,3351,0,0,3351,0
   Petrochemical plants,1990,0,0,0,3163,-3278,0,0,0,0,0,0,0,0,0,-115,0,0,-115,0
   Petrochemical plants,1991,0,0,0,4121,-4279,0,0,0,0,0,0,0,0,0,-159,0,0,-159,0
   Petrochemical plants,1992,0,0,0,4490,-4672,0,0,0,0,0,0,0,0,0,-182,0,0,-182,0
   Petrochemical plants,1993,0,0,0,5101,-5306,0,0,0,0,0,0,0,0,0,-205,0,0,-205,0
   Petrochemical plants,1994,0,0,0,5815,-6049,0,0,0,0,0,0,0,0,0,-234,0,0,-234,0
   Petrochemical plants,1995,0,0,0,5850,-6081,0,0,0,0,0,0,0,0,0,-231,0,0,-231,0
   Petrochemical plants,1996,0,0,0,6090,-6334,0,0,0,0,0,0,0,0,0,-245,0,0,-245,0
   Petrochemical plants,1997,0,0,0,6462,-6726,0,0,0,0,0,0,0,0,0,-264,0,0,-264,0
   Petrochemical plants,1998,0,0,0,7275,-7578,0,0,0,0,0,0,0,0,0,-303,0,0,-303,0
   Petrochemical plants,1999,0,0,0,6798,-7071,0,0,0,0,0,0,0,0,0,-273,0,0,-273,0
   Petrochemical plants,2000,0,0,0,6692,-6954,0,0,0,0,0,0,0,0,0,-262,0,0,-262,0
   Petrochemical plants,2001,0,0,0,6689,-6959,0,0,0,0,0,0,0,0,0,-270,0,0,-270,0
   Petrochemical plants,2002,0,0,0,6934,-7216,0,0,0,0,0,0,0,0,0,-282,0,0,-282,0
   Petrochemical plants,2003,0,0,0,7160,-7448,0,0,0,0,0,0,0,0,0,-288,0,0,-288,0
   Petrochemical plants,2004,0,0,0,6688,-6950,0,0,0,0,0,0,0,0,0,-262,0,0,-262,0
   Petrochemical plants,2005,0,0,0,6913,-7185,0,0,0,0,0,0,0,0,0,-272,0,0,-272,0
   Petrochemical plants,2006,0,0,0,6858,-7140,0,0,0,0,0,0,0,0,0,-283,0,0,-283,0
   Petrochemical plants,2007,0,0,0,6852,-7134,0,0,0,0,0,0,0,0,0,-281,0,0,-281,0
   Petrochemical plants,2008,0,0,0,6846,-7138,0,0,0,0,0,0,0,0,0,-292,0,0,-292,0
   Petrochemical plants,2009,0,0,0,5749,-5996,0,0,0,0,0,0,0,0,0,-247,0,0,-247,0
   Petrochemical plants,2010,0,0,0,6017,-6262,0,0,0,0,0,0,0,0,0,-245,0,0,-245,0
   Petrochemical plants,2011,0,0,0,5361,-5570,0,0,0,0,0,0,0,0,0,-209,0,0,-209,0
   Petrochemical plants,2012,0,0,0,4884,-5071,0,0,0,0,0,0,0,0,0,-187,0,0,-187,0
   Petrochemical plants,2013,0,0,0,4770,-4956,0,0,0,0,0,0,0,0,0,-186,0,0,-186,0
   Petrochemical plants,2014,0,0,0,4638,-4825,0,0,0,0,0,0,0,0,0,-188,0,0,-188,0
   Petrochemical plants,2015,0,0,0,4432,-4603,0,0,0,0,0,0,0,0,0,-171,0,0,-171,0
   Petrochemical plants,2016,0,0,0,4764,-4946,0,0,0,0,0,0,0,0,0,-182,0,0,-182,0
   Petrochemical plants,2017,0,0,0,4496,-4670,0,0,0,0,0,0,0,0,0,-175,0,0,-175,0
   Petrochemical plants,2018,0,0,0,4692,-4874,0,0,0,0,0,0,0,0,0,-182,0,0,-182,0
   Petrochemical plants,2019,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
   Liquefaction plants,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Liquefaction plants,2019,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
   Other transformation,1960,0,0,0,-442,0,0,0,0,0,0,0,0,0,0,-442,0,0,-442,0
   Other transformation,1961,0,0,0,-881,0,0,0,0,0,0,0,0,0,0,-881,0,0,-881,0
   Other transformation,1962,0,0,0,-1133,0,0,0,0,0,0,0,0,0,0,-1133,0,0,-1133,0
   Other transformation,1963,0,0,0,-1265,0,0,0,0,0,0,0,0,0,0,-1265,0,0,-1265,0
   Other transformation,1964,0,0,0,-1556,0,0,0,0,0,0,0,0,0,0,-1556,0,0,-1556,0
   Other transformation,1965,0,0,0,-2142,0,0,0,0,0,0,0,0,0,0,-2142,0,0,-2142,0
   Other transformation,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Other transformation,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Other transformation,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Other transformation,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Other transformation,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Other transformation,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Other transformation,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Other transformation,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Other transformation,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Other transformation,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Other transformation,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Other transformation,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Other transformation,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Other transformation,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Other transformation,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Other transformation,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Other transformation,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Other transformation,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Other transformation,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Other transformation,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Other transformation,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Other transformation,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Other transformation,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Other transformation,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Other transformation,1990,0,0,0,0,0,0,0,0,0,0,-37,0,0,0,-37,-37,0,0,0
   Other transformation,1991,0,0,0,0,0,0,0,0,0,0,-36,0,0,0,-36,-36,0,0,0
   Other transformation,1992,0,0,0,0,0,0,0,0,0,0,-38,0,0,0,-38,-38,0,0,0
   Other transformation,1993,0,0,0,0,0,0,0,0,0,0,-36,0,0,0,-36,-36,0,0,0
   Other transformation,1994,0,0,0,0,0,0,0,0,0,0,-36,0,0,0,-36,-36,0,0,0
   Other transformation,1995,0,0,0,0,0,0,0,0,0,0,-32,0,0,0,-32,-32,0,0,0
   Other transformation,1996,0,0,0,0,0,0,0,0,0,0,-32,0,0,0,-32,-32,0,0,0
   Other transformation,1997,0,0,0,0,0,0,0,0,0,0,-32,0,0,0,-32,-32,0,0,0
   Other transformation,1998,0,0,0,0,0,0,0,0,0,0,-29,0,0,0,-29,-29,0,0,0
   Other transformation,1999,0,0,0,0,0,0,0,0,0,0,-28,0,0,0,-28,-28,0,0,0
   Other transformation,2000,0,0,0,0,0,0,0,0,0,0,-26,0,0,0,-26,-26,0,0,0
   Other transformation,2001,0,0,0,0,0,0,0,0,0,0,-24,0,0,0,-24,-24,0,0,0
   Other transformation,2002,0,0,0,0,0,0,0,0,0,0,-22,0,0,0,-22,-22,0,0,0
   Other transformation,2003,0,0,0,0,0,0,0,0,0,0,-22,0,0,0,-22,-22,0,0,0
   Other transformation,2004,0,0,0,0,0,0,0,0,0,0,-21,0,0,0,-21,-21,0,0,0
   Other transformation,2005,0,0,0,0,0,0,0,0,0,0,-19,0,0,0,-19,-19,0,0,0
   Other transformation,2006,0,0,0,0,0,0,0,0,0,0,-18,0,0,0,-18,-18,0,0,0
   Other transformation,2007,0,0,0,0,0,0,0,0,0,0,-17,0,0,0,-17,-17,0,0,0
   Other transformation,2008,0,0,0,0,0,0,0,0,0,0,-17,0,0,0,-17,-17,0,0,0
   Other transformation,2009,0,0,0,0,0,0,0,0,0,0,-16,0,0,0,-16,-16,0,0,0
   Other transformation,2010,0,0,0,0,0,0,0,0,0,0,-14,0,0,0,-14,-14,0,0,0
   Other transformation,2011,0,0,0,0,0,0,0,0,0,0,-13,0,0,0,-13,-13,0,0,0
   Other transformation,2012,0,0,0,0,0,0,0,0,0,0,-12,0,0,0,-12,-12,0,0,0
   Other transformation,2013,0,0,0,0,0,0,0,0,0,0,-12,0,0,0,-12,-12,0,0,0
   Other transformation,2014,0,0,0,0,0,0,0,0,0,0,-12,0,0,0,-12,-12,0,0,0
   Other transformation,2015,0,0,0,0,0,0,0,0,0,0,-12,0,0,0,-12,-12,0,0,0
   Other transformation,2016,0,0,0,0,0,0,0,0,0,0,-12,0,0,0,-12,-12,0,0,0
   Other transformation,2017,0,0,0,0,0,0,0,0,0,0,-12,0,0,0,-12,-12,0,0,0
   Other transformation,2018,0,0,0,0,0,0,0,0,0,0,-12,0,0,0,-12,-12,0,0,0
   Other transformation,2019,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
   Energy industry own use,1960,-2584,0,0,0,-898,-35,0,0,0,0,0,0,-653,0,-4170,0,-2584,-898,-653
   Energy industry own use,1961,-2863,0,0,0,-1055,-33,0,0,0,0,0,0,-705,0,-4657,0,-2863,-1055,-705
   Energy industry own use,1962,-2635,0,0,0,-1104,-40,0,0,0,0,0,0,-782,0,-4562,0,-2635,-1104,-782
   Energy industry own use,1963,-2491,0,0,0,-1358,-40,0,0,0,0,0,0,-840,0,-4730,0,-2491,-1358,-840
   Energy industry own use,1964,-2981,0,0,0,-1628,-40,0,0,0,0,0,0,-900,0,-5549,0,-2981,-1628,-900
   Energy industry own use,1965,-2791,0,0,0,-2115,-45,0,0,0,0,0,0,-926,0,-5877,0,-2791,-2115,-926
   Energy industry own use,1966,-2632,0,0,0,-3573,-50,0,0,0,0,0,0,-1019,0,-7273,0,-2632,-3573,-1019
   Energy industry own use,1967,-3018,0,0,0,-4163,-41,0,0,0,0,0,0,-1174,0,-8396,0,-3018,-4163,-1174
   Energy industry own use,1968,-3062,0,0,0,-4944,-51,0,0,0,0,0,0,-1320,0,-9377,0,-3062,-4944,-1320
   Energy industry own use,1969,-3115,0,0,0,-6282,-55,0,0,0,0,0,0,-1518,0,-10969,0,-3115,-6282,-1518
   Energy industry own use,1970,-2983,0,0,0,-7144,-37,0,0,0,0,0,0,-1591,0,-11755,0,-2983,-7144,-1591
   Energy industry own use,1971,-2806,0,0,0,-8105,-54,0,0,0,0,0,0,-1555,0,-12520,0,-2806,-8105,-1555
   Energy industry own use,1972,-2770,0,0,0,-9165,-200,0,0,0,0,0,0,-1678,0,-13813,0,-2770,-9165,-1678
   Energy industry own use,1973,-3091,0,0,0,-11103,-695,0,0,0,0,0,0,-1901,0,-16790,0,-3091,-11103,-1901
   Energy industry own use,1974,-2965,0,0,0,-11129,-678,0,0,0,0,0,0,-2176,0,-16947,0,-2965,-11129,-2176
   Energy industry own use,1975,-2708,0,0,0,-10540,-671,0,0,0,0,0,0,-2298,0,-16218,0,-2708,-10540,-2298
   Energy industry own use,1976,-2669,0,0,0,-11608,-705,0,0,0,0,0,0,-2483,0,-17466,0,-2669,-11608,-2483
   Energy industry own use,1977,-2527,0,0,0,-11585,-758,0,0,0,0,0,0,-2682,0,-17551,0,-2527,-11585,-2682
   Energy industry own use,1978,-2243,0,0,0,-11266,-812,0,0,0,0,0,0,-2996,0,-17317,0,-2243,-11266,-2996
   Energy industry own use,1979,-2365,0,0,0,-11331,-551,0,0,0,0,0,0,-3204,0,-17451,0,-2365,-11331,-3204
   Energy industry own use,1980,-2414,0,0,0,-10743,-499,0,0,0,0,0,0,-2912,0,-16568,0,-2414,-10743,-2912
   Energy industry own use,1981,-2372,0,0,0,-9926,-519,0,0,0,0,0,0,-3511,0,-16328,0,-2372,-9926,-3511
   Energy industry own use,1982,-4901,0,0,0,-9642,-528,0,0,0,0,0,0,-3501,0,-18572,0,-4901,-9642,-3501
   Energy industry own use,1983,-4420,0,0,0,-9423,-525,0,0,0,0,0,0,-3688,0,-18056,0,-4420,-9423,-3688
   Energy industry own use,1984,-4700,0,0,0,-9027,-509,0,0,0,0,0,0,-3984,0,-18221,0,-4700,-9027,-3984
   Energy industry own use,1985,-4721,0,0,0,-9255,-540,0,0,0,0,0,0,-4054,0,-18569,0,-4721,-9255,-4054
   Energy industry own use,1986,-4173,0,0,0,-8915,-481,0,0,0,0,0,0,-4138,0,-17707,0,-4173,-8915,-4138
   Energy industry own use,1987,-3981,0,0,0,-8960,-439,0,0,0,0,0,0,-4501,0,-17880,0,-3981,-8960,-4501
   Energy industry own use,1988,-4271,0,0,0,-9371,-406,0,0,0,0,0,0,-4640,0,-18689,0,-4271,-9371,-4640
   Energy industry own use,1989,-4291,0,0,0,-9671,-336,0,0,0,0,0,0,-4816,0,-19115,0,-4291,-9671,-4816
   Energy industry own use,1990,-3919,0,0,-23,-10147,-493,0,0,0,0,0,0,-4017,-2,-18602,0,-3919,-10170,-4019
   Energy industry own use,1991,-3772,0,0,-22,-10284,-482,0,0,0,0,0,0,-4222,-2,-18785,0,-3772,-10306,-4224
   Energy industry own use,1992,-3407,0,0,-23,-10696,-558,0,0,0,0,0,0,-4249,-3,-18936,0,-3407,-10719,-4252
   Energy industry own use,1993,-3450,0,0,-19,-11003,-532,0,0,0,0,0,0,-4450,-3,-19457,0,-3450,-11022,-4453
   Energy industry own use,1994,-3442,0,0,-23,-11423,-419,0,0,0,0,0,0,-4698,-4,-20008,0,-3442,-11446,-4701
   Energy industry own use,1995,-3414,0,0,-23,-11408,-449,0,0,0,0,0,0,-4848,-4,-20145,0,-3414,-11431,-4852
   Energy industry own use,1996,-3377,0,0,-26,-11611,-369,0,0,0,0,0,0,-4965,-4,-20353,0,-3377,-11638,-4969
   Energy industry own use,1997,-3385,0,0,-19,-12284,-423,0,0,0,0,0,0,-5087,-5,-21203,0,-3385,-12303,-5092
   Energy industry own use,1998,-3132,0,0,-12,-11928,-417,0,0,0,0,0,0,-5039,-6,-20533,0,-3132,-11940,-5045
   Energy industry own use,1999,-3183,0,0,-9,-11891,-433,0,0,0,0,0,0,-4967,-6,-20489,0,-3183,-11900,-4973
   Energy industry own use,2000,-3258,0,0,-11,-10553,-338,0,0,0,0,0,0,-5041,-6,-19208,0,-3258,-10564,-5048
   Energy industry own use,2001,-3342,0,0,-5,-10111,-339,0,0,0,0,0,0,-4988,-6,-18792,0,-3342,-10116,-4995
   Energy industry own use,2002,-3360,0,0,-2,-9957,-445,0,0,0,0,0,0,-4962,-5,-18731,0,-3360,-9959,-4967
   Energy industry own use,2003,-3381,0,0,-1,-10105,-301,0,0,0,0,0,0,-4912,-5,-18705,0,-3381,-10106,-4917
   Energy industry own use,2004,-3294,0,0,-2,-10120,-507,0,0,0,0,0,0,-5038,-6,-18967,0,-3294,-10121,-5044
   Energy industry own use,2005,-3202,0,0,-2,-10414,-610,0,0,0,0,0,0,-5218,-9,-19455,0,-3202,-10416,-5227
   Energy industry own use,2006,-3336,0,0,-2,-10236,-491,0,0,0,0,0,0,-5129,-9,-19202,0,-3336,-10238,-5137
   Energy industry own use,2007,-3536,0,0,-2,-10098,-1022,0,0,0,0,0,0,-5305,-9,-19972,0,-3536,-10100,-5313
